game,total_sec,success
20162017_685.html.csv,31,0
20162017_688.html.csv,153,0
20162017_690.html.csv,65,0
20162017_691.html.csv,2,0
20162017_692.html.csv,154,0
20162017_693.html.csv,71,1
20162017_695.html.csv,80,-1
20162017_698.html.csv,144,0
20162017_700.html.csv,205,-1
20162017_706.html.csv,39,-1
20162017_707.html.csv,108,-1
20162017_708.html.csv,26,1
20162017_71.html.csv,91,-1
20162017_711.html.csv,140,0
20162017_712.html.csv,153,0
20162017_715.html.csv,89,0
20162017_716.html.csv,75,0
20162017_72.html.csv,148,1
20162017_720.html.csv,72,1
20162017_721.html.csv,83,0
20162017_722.html.csv,201,-1
20162017_725.html.csv,166,0
20162017_726.html.csv,85,0
20162017_728.html.csv,76,0
20162017_729.html.csv,180,-1
20162017_730.html.csv,164,0
20162017_731.html.csv,116,0
20162017_732.html.csv,160,-1
20162017_733.html.csv,73,1
20162017_735.html.csv,314,0
20162017_737.html.csv,154,-1
20162017_738.html.csv,22,0
20162017_739.html.csv,75,-1
20162017_74.html.csv,105,-1
20162017_740.html.csv,159,-1
20162017_741.html.csv,85,-1
20162017_742.html.csv,184,1
20162017_743.html.csv,144,0
20162017_746.html.csv,83,0
20162017_747.html.csv,156,1
20162017_748.html.csv,76,-1
20162017_749.html.csv,91,1
20162017_75.html.csv,72,-1
20162017_752.html.csv,83,0
20162017_754.html.csv,89,-1
20162017_755.html.csv,80,0
20162017_759.html.csv,60,-1
20162017_76.html.csv,35,1
20162017_760.html.csv,25,-1
20162017_762.html.csv,105,0
20162017_763.html.csv,115,0
20162017_764.html.csv,65,0
20162017_767.html.csv,0,0
20162017_768.html.csv,47,0
20162017_77.html.csv,334,0
20162017_770.html.csv,91,0
20162017_771.html.csv,69,0
20162017_773.html.csv,105,-1
20162017_774.html.csv,51,0
20162017_778.html.csv,192,-1
20162017_779.html.csv,46,-1
20162017_78.html.csv,109,-1
20162017_780.html.csv,122,0
20162017_781.html.csv,135,-1
20162017_786.html.csv,21,0
20162017_787.html.csv,83,0
20162017_788.html.csv,104,1
20162017_789.html.csv,158,0
20162017_79.html.csv,48,0
20162017_791.html.csv,95,-1
20162017_794.html.csv,329,0
20162017_798.html.csv,100,-1
20162017_799.html.csv,106,-1
20162017_8.html.csv,104,-1
20162017_80.html.csv,63,0
20162017_802.html.csv,116,-1
20162017_803.html.csv,56,-1
20162017_804.html.csv,191,1
20162017_805.html.csv,158,0
20162017_806.html.csv,140,-1
20162017_809.html.csv,343,0
20162017_81.html.csv,77,-1
20162017_811.html.csv,250,-1
20162017_814.html.csv,155,-1
20162017_815.html.csv,69,0
20162017_816.html.csv,137,0
20162017_818.html.csv,251,-1
20162017_820.html.csv,125,0
20162017_821.html.csv,225,0
20162017_822.html.csv,86,-1
20162017_823.html.csv,103,-1
20162017_824.html.csv,114,-1
20162017_825.html.csv,117,-1
20162017_826.html.csv,78,1
20162017_828.html.csv,94,-1
20162017_831.html.csv,129,-1
20162017_833.html.csv,124,0
20162017_834.html.csv,61,0
20162017_836.html.csv,80,0
20162017_839.html.csv,71,0
20162017_84.html.csv,60,-1
20162017_840.html.csv,71,0
20162017_841.html.csv,120,-1
20162017_843.html.csv,180,-1
20162017_844.html.csv,98,-1
20162017_845.html.csv,44,-1
20162017_846.html.csv,79,1
20162017_847.html.csv,126,0
20162017_848.html.csv,102,-1
20162017_849.html.csv,80,-1
20162017_851.html.csv,89,0
20162017_852.html.csv,103,0
20162017_854.html.csv,117,-1
20162017_857.html.csv,140,-1
20162017_858.html.csv,81,0
20162017_859.html.csv,84,-1
20162017_86.html.csv,4,0
20162017_861.html.csv,145,-1
20162017_862.html.csv,184,0
20162017_863.html.csv,130,-1
20162017_865.html.csv,169,-1
20162017_867.html.csv,82,1
20162017_868.html.csv,29,0
20162017_869.html.csv,58,0
20162017_870.html.csv,124,-1
20162017_871.html.csv,34,0
20162017_873.html.csv,63,0
20162017_874.html.csv,72,0
20162017_876.html.csv,49,1
20162017_878.html.csv,349,0
20162017_879.html.csv,83,0
20162017_88.html.csv,111,0
20162017_880.html.csv,5,0
20162017_881.html.csv,49,1
20162017_882.html.csv,46,0
20162017_884.html.csv,69,0
20162017_886.html.csv,137,0
20162017_887.html.csv,88,-1
20162017_888.html.csv,160,0
20162017_889.html.csv,89,-1
20162017_89.html.csv,71,-1
20162017_890.html.csv,53,0
20162017_891.html.csv,98,0
20162017_893.html.csv,54,-1
20162017_895.html.csv,80,-1
20162017_896.html.csv,117,1
20162017_897.html.csv,71,-1
20162017_899.html.csv,63,-1
20162017_9.html.csv,149,-1
20162017_90.html.csv,64,1
20162017_900.html.csv,96,0
20162017_901.html.csv,127,0
20162017_904.html.csv,112,-1
20162017_906.html.csv,129,-1
20162017_91.html.csv,193,-1
20162017_910.html.csv,136,-1
20162017_913.html.csv,130,0
20162017_915.html.csv,131,0
20162017_916.html.csv,96,0
20162017_917.html.csv,96,-1
20162017_918.html.csv,19,0
20162017_919.html.csv,94,1
20162017_924.html.csv,186,0
20162017_925.html.csv,359,0
20162017_928.html.csv,64,0
20162017_929.html.csv,105,0
20162017_930.html.csv,104,0
20162017_933.html.csv,26,-1
20162017_935.html.csv,122,-1
20162017_936.html.csv,17,0
20162017_937.html.csv,103,-1
20162017_939.html.csv,81,0
20162017_94.html.csv,28,0
20162017_940.html.csv,83,0
20162017_941.html.csv,9,0
20162017_942.html.csv,91,0
20162017_943.html.csv,83,0
20162017_945.html.csv,61,0
20162017_946.html.csv,155,-1
20162017_947.html.csv,95,-1
20162017_948.html.csv,154,-1
20162017_949.html.csv,128,1
20162017_95.html.csv,290,0
20162017_950.html.csv,100,1
20162017_951.html.csv,162,-1
20162017_952.html.csv,87,0
20162017_953.html.csv,45,0
20162017_954.html.csv,211,-1
20162017_955.html.csv,7,0
20162017_958.html.csv,265,0
20162017_959.html.csv,39,-1
20162017_960.html.csv,91,1
20162017_961.html.csv,270,1
20162017_962.html.csv,162,0
20162017_964.html.csv,355,0
20162017_965.html.csv,122,-1
20162017_967.html.csv,94,0
20162017_968.html.csv,98,0
20162017_969.html.csv,115,-1
20162017_970.html.csv,82,-1
20162017_972.html.csv,126,-1
20162017_974.html.csv,76,-1
20162017_975.html.csv,55,0
20162017_976.html.csv,324,-1
20162017_977.html.csv,73,1
20162017_978.html.csv,102,-1
20162017_979.html.csv,159,-1
20162017_98.html.csv,91,-1
20162017_980.html.csv,1,0
20162017_983.html.csv,91,0
20162017_985.html.csv,61,0
20162017_986.html.csv,340,1
20162017_987.html.csv,110,-1
20162017_988.html.csv,140,0
20162017_989.html.csv,20,0
20162017_99.html.csv,63,1
20162017_992.html.csv,39,1
20162017_993.html.csv,0,0
20162017_994.html.csv,74,0
20162017_995.html.csv,92,0
20162017_996.html.csv,224,0
20162017_997.html.csv,102,-1
20162017_998.html.csv,20,0
20172018_1002.html.csv,85,-1
20172018_1005.html.csv,62,0
20172018_1006.html.csv,63,0
20172018_1007.html.csv,148,0
20172018_1009.html.csv,116,1
20172018_101.html.csv,101,0
20172018_1010.html.csv,133,0
20172018_1011.html.csv,103,0
20172018_1012.html.csv,120,0
20172018_1013.html.csv,225,-1
20172018_1014.html.csv,85,-1
20172018_1015.html.csv,137,1
20172018_1017.html.csv,152,1
20172018_1019.html.csv,72,1
20172018_102.html.csv,72,0
20172018_1021.html.csv,30,0
20172018_1022.html.csv,179,-1
20172018_1023.html.csv,162,-1
20172018_1025.html.csv,79,-1
20172018_1026.html.csv,146,0
20172018_1028.html.csv,159,-1
20172018_103.html.csv,99,1
20172018_1030.html.csv,124,-1
20172018_1031.html.csv,34,0
20172018_1032.html.csv,2,0
20172018_1033.html.csv,134,0
20172018_1037.html.csv,119,0
20172018_1039.html.csv,53,0
20172018_104.html.csv,69,-1
20172018_1040.html.csv,153,0
20172018_1042.html.csv,78,-1
20172018_1043.html.csv,87,-1
20172018_1044.html.csv,109,0
20172018_1045.html.csv,89,0
20172018_1046.html.csv,79,0
20172018_1047.html.csv,103,-1
20172018_1048.html.csv,124,-1
20172018_1051.html.csv,84,0
20172018_1054.html.csv,109,-1
20172018_1055.html.csv,200,1
20172018_1057.html.csv,129,1
20172018_1058.html.csv,163,-1
20172018_1059.html.csv,22,0
20172018_106.html.csv,119,1
20172018_1060.html.csv,158,-1
20172018_1061.html.csv,75,-1
20172018_1062.html.csv,91,0
20172018_1063.html.csv,160,-1
20172018_1064.html.csv,89,0
20172018_1067.html.csv,87,0
20172018_1068.html.csv,150,0
20172018_1069.html.csv,221,0
20172018_107.html.csv,108,0
20172018_1070.html.csv,94,-1
20172018_1071.html.csv,111,-1
20172018_1072.html.csv,122,0
20172018_1074.html.csv,69,0
20172018_1076.html.csv,113,0
20172018_1078.html.csv,100,1
20172018_108.html.csv,79,0
20172018_1082.html.csv,147,0
20172018_1083.html.csv,199,-1
20172018_1084.html.csv,114,-1
20172018_1085.html.csv,113,-1
20172018_1086.html.csv,113,-1
20172018_1087.html.csv,177,0
20172018_1088.html.csv,188,-1
20172018_1089.html.csv,96,-1
20172018_1090.html.csv,77,0
20172018_1091.html.csv,72,-1
20172018_1092.html.csv,226,1
20172018_1094.html.csv,124,-1
20172018_1095.html.csv,349,1
20172018_1096.html.csv,176,0
20172018_1097.html.csv,185,1
20172018_1098.html.csv,50,-1
20172018_1099.html.csv,91,-1
20172018_11.html.csv,103,0
20172018_110.html.csv,101,-1
20172018_1100.html.csv,79,0
20172018_1102.html.csv,114,0
20172018_1103.html.csv,123,-1
20172018_1104.html.csv,38,0
20172018_1106.html.csv,99,-1
20172018_1107.html.csv,98,-1
20172018_111.html.csv,27,0
20172018_1110.html.csv,57,0
20172018_1111.html.csv,134,0
20172018_1112.html.csv,146,-1
20172018_1113.html.csv,126,1
20172018_1114.html.csv,124,-1
20172018_1115.html.csv,35,0
20172018_1118.html.csv,130,0
20172018_1119.html.csv,79,1
20172018_1120.html.csv,156,-1
20172018_1121.html.csv,181,-1
20172018_1122.html.csv,190,1
20172018_1123.html.csv,5,0
20172018_1127.html.csv,133,0
20172018_1129.html.csv,163,-1
20172018_113.html.csv,156,-1
20172018_1132.html.csv,188,-1
20172018_1136.html.csv,48,0
20172018_1137.html.csv,105,0
20172018_1138.html.csv,87,0
20172018_1139.html.csv,148,-1
20172018_1141.html.csv,60,0
20172018_1146.html.csv,77,-1
20172018_115.html.csv,139,1
20172018_1150.html.csv,12,0
20172018_1153.html.csv,84,0
20172018_1154.html.csv,104,0
20172018_1155.html.csv,106,-1
20172018_1156.html.csv,33,-1
20172018_1157.html.csv,101,0
20172018_1158.html.csv,84,-1
20172018_116.html.csv,132,-1
20172018_1160.html.csv,102,0
20172018_1161.html.csv,106,-1
20172018_1162.html.csv,39,0
20172018_1163.html.csv,111,1
20172018_1164.html.csv,182,-1
20172018_1167.html.csv,89,1
20172018_1168.html.csv,113,0
20172018_1169.html.csv,84,0
20172018_117.html.csv,102,-1
20172018_1170.html.csv,100,0
20172018_1171.html.csv,138,-1
20172018_1172.html.csv,141,0
20172018_1173.html.csv,109,-1
20172018_1175.html.csv,159,-1
20172018_1177.html.csv,57,0
20172018_1178.html.csv,89,0
20172018_1179.html.csv,218,1
20172018_118.html.csv,179,0
20172018_1185.html.csv,151,-1
20172018_1186.html.csv,127,1
20172018_1187.html.csv,97,1
20172018_1188.html.csv,88,0
20172018_1189.html.csv,120,0
20172018_119.html.csv,67,-1
20172018_1190.html.csv,72,-1
20172018_1194.html.csv,123,-1
20172018_1195.html.csv,151,-1
20172018_1198.html.csv,86,0
20172018_1199.html.csv,89,-1
20172018_12.html.csv,110,0
20172018_120.html.csv,97,-1
20172018_1200.html.csv,88,0
20172018_1201.html.csv,115,-1
20172018_1202.html.csv,130,-1
20172018_1207.html.csv,101,0
20172018_1208.html.csv,146,1
20172018_1209.html.csv,166,0
20172018_1210.html.csv,69,0
20172018_1212.html.csv,154,0
20172018_1213.html.csv,264,0
20172018_1214.html.csv,122,-1
20172018_1216.html.csv,73,0
20172018_1217.html.csv,26,0
20172018_1218.html.csv,58,1
20172018_1220.html.csv,9,0
20172018_1221.html.csv,164,0
20172018_1224.html.csv,165,1
20172018_1225.html.csv,145,0
20172018_1226.html.csv,91,-1
20172018_1227.html.csv,78,-1
20172018_1228.html.csv,177,0
20172018_123.html.csv,44,0
20172018_1230.html.csv,98,0
20172018_1231.html.csv,157,0
20172018_1232.html.csv,102,1
20172018_1234.html.csv,95,0
20172018_1237.html.csv,87,-1
20172018_1238.html.csv,64,-1
20172018_1239.html.csv,9,0
20172018_1240.html.csv,143,-1
20172018_1241.html.csv,160,0
20172018_1242.html.csv,79,0
20172018_1243.html.csv,89,0
20172018_1244.html.csv,130,0
20172018_1246.html.csv,49,0
20172018_1247.html.csv,56,0
20172018_1248.html.csv,36,0
20172018_1249.html.csv,108,0
20172018_125.html.csv,135,0
20172018_1252.html.csv,101,-1
20172018_1254.html.csv,119,-1
20172018_1255.html.csv,174,-1
20172018_1256.html.csv,166,0
20172018_1258.html.csv,94,-1
20172018_1259.html.csv,147,1
20172018_1260.html.csv,97,1
20172018_1261.html.csv,91,-1
20172018_1265.html.csv,73,-1
20172018_1266.html.csv,275,-1
20172018_1267.html.csv,107,-1
20172018_1269.html.csv,2,0
20172018_1270.html.csv,50,0
20172018_1271.html.csv,181,1
20172018_129.html.csv,173,-1
20172018_133.html.csv,93,0
20172018_134.html.csv,15,-1
20172018_135.html.csv,29,0
20172018_137.html.csv,46,-1
20172018_138.html.csv,121,0
20172018_14.html.csv,201,-1
20172018_140.html.csv,88,-1
20172018_143.html.csv,130,1
20172018_144.html.csv,158,1
20172018_146.html.csv,343,0
20172018_147.html.csv,36,0
20172018_15.html.csv,52,0
20172018_150.html.csv,130,1
20172018_152.html.csv,76,0
20172018_153.html.csv,86,0
20172018_154.html.csv,76,0
20172018_155.html.csv,93,0
20172018_157.html.csv,179,0
20172018_158.html.csv,97,0
20172018_159.html.csv,291,0
20172018_16.html.csv,265,0
20172018_161.html.csv,121,0
20172018_164.html.csv,12,0
20172018_165.html.csv,209,0
20172018_166.html.csv,158,-1
20172018_169.html.csv,22,0
20172018_171.html.csv,132,1
20172018_174.html.csv,161,-1
20172018_175.html.csv,78,-1
20172018_177.html.csv,143,-1
20172018_178.html.csv,82,-1
20172018_179.html.csv,95,-1
20172018_18.html.csv,134,0
20172018_180.html.csv,122,0
20172018_181.html.csv,121,-1
20172018_182.html.csv,73,0
20172018_183.html.csv,68,-1
20172018_184.html.csv,59,0
20172018_186.html.csv,16,0
20172018_187.html.csv,79,0
20172018_188.html.csv,232,1
20172018_191.html.csv,81,-1
20172018_192.html.csv,129,-1
20172018_193.html.csv,184,-1
20172018_194.html.csv,103,0
20172018_195.html.csv,72,1
20172018_196.html.csv,138,1
20172018_197.html.csv,163,0
20172018_198.html.csv,112,-1
20172018_199.html.csv,93,-1
20172018_20.html.csv,138,-1
20172018_200.html.csv,98,1
20172018_201.html.csv,41,0
20172018_203.html.csv,126,1
20172018_205.html.csv,170,0
20172018_208.html.csv,108,-1
20172018_210.html.csv,195,0
20172018_215.html.csv,143,0
20172018_217.html.csv,160,-1
20172018_219.html.csv,96,-1
20172018_22.html.csv,208,0
20172018_221.html.csv,178,-1
20172018_222.html.csv,32,0
20172018_223.html.csv,56,-1
20172018_224.html.csv,70,-1
20172018_226.html.csv,63,0
20172018_227.html.csv,74,-1
20172018_228.html.csv,84,-1
20172018_229.html.csv,122,1
20172018_23.html.csv,52,1
20172018_230.html.csv,138,0
20172018_232.html.csv,110,-1
20172018_233.html.csv,61,-1
20172018_236.html.csv,359,0
20172018_237.html.csv,137,-1
20172018_239.html.csv,157,-1
20172018_24.html.csv,178,0
20172018_242.html.csv,129,-1
20172018_243.html.csv,120,1
20172018_244.html.csv,184,-1
20172018_245.html.csv,37,-1
20172018_249.html.csv,78,-1
20172018_250.html.csv,141,-1
20172018_252.html.csv,113,0
20172018_254.html.csv,91,0
20172018_255.html.csv,77,0
20172018_259.html.csv,136,-1
20172018_26.html.csv,138,1
20172018_260.html.csv,101,-1
20172018_262.html.csv,250,0
20172018_263.html.csv,94,0
20172018_264.html.csv,67,0
20172018_266.html.csv,74,-1
20172018_271.html.csv,69,-1
20172018_274.html.csv,44,0
20172018_275.html.csv,346,0
20172018_276.html.csv,99,-1
20172018_279.html.csv,110,-1
20172018_28.html.csv,88,0
20172018_280.html.csv,58,0
20172018_281.html.csv,74,-1
20172018_283.html.csv,69,-1
20172018_284.html.csv,54,1
20172018_287.html.csv,122,-1
20172018_288.html.csv,19,0
20172018_289.html.csv,149,0
20172018_290.html.csv,196,0
20172018_296.html.csv,237,-1
20172018_297.html.csv,102,-1
20172018_299.html.csv,73,-1
20172018_3.html.csv,90,-1
20172018_30.html.csv,176,0
20172018_300.html.csv,90,0
20172018_301.html.csv,67,0
20172018_304.html.csv,140,0
20172018_306.html.csv,94,1
20172018_307.html.csv,149,-1
20172018_308.html.csv,62,-1
20172018_309.html.csv,179,1
20172018_31.html.csv,140,0
20172018_310.html.csv,81,0
20172018_311.html.csv,123,-1
20172018_312.html.csv,183,0
20172018_313.html.csv,126,0
20172018_314.html.csv,146,1
20172018_316.html.csv,123,-1
20172018_318.html.csv,91,-1
20172018_319.html.csv,73,0
20172018_32.html.csv,60,-1
20172018_324.html.csv,99,-1
20172018_325.html.csv,103,-1
20172018_329.html.csv,110,1
20172018_33.html.csv,61,1
20172018_331.html.csv,111,-1
20172018_333.html.csv,76,0
20172018_334.html.csv,96,0
20172018_337.html.csv,106,-1
20172018_338.html.csv,152,-1
20172018_339.html.csv,133,-1
20172018_340.html.csv,91,0
20172018_342.html.csv,126,-1
20172018_343.html.csv,128,0
20172018_344.html.csv,101,-1
20172018_345.html.csv,88,-1
20172018_348.html.csv,123,-1
20172018_349.html.csv,322,0
20172018_35.html.csv,345,0
20172018_350.html.csv,100,0
20172018_355.html.csv,93,-1
20172018_356.html.csv,54,0
20172018_357.html.csv,238,-1
20172018_358.html.csv,102,1
20172018_361.html.csv,91,-1
20172018_362.html.csv,81,0
20172018_363.html.csv,79,1
20172018_364.html.csv,93,-1
20172018_367.html.csv,259,0
20172018_369.html.csv,45,0
20172018_370.html.csv,166,0
20172018_373.html.csv,157,0
20172018_374.html.csv,141,-1
20172018_377.html.csv,80,0
20172018_378.html.csv,75,0
20172018_379.html.csv,114,1
20172018_38.html.csv,195,0
20172018_380.html.csv,8,0
20172018_381.html.csv,82,-1
20172018_383.html.csv,94,-1
20172018_384.html.csv,87,-1
20172018_387.html.csv,31,-1
20172018_389.html.csv,89,0
20172018_39.html.csv,118,-1
20172018_390.html.csv,147,-1
20172018_391.html.csv,118,-1
20172018_392.html.csv,87,0
20172018_394.html.csv,85,-1
20172018_395.html.csv,91,0
20172018_396.html.csv,187,0
20172018_4.html.csv,66,-1
20172018_40.html.csv,136,1
20172018_400.html.csv,164,-1
20172018_401.html.csv,74,0
20172018_402.html.csv,103,0
20172018_403.html.csv,117,1
20172018_408.html.csv,123,-1
20172018_41.html.csv,147,0
20172018_410.html.csv,250,-1
20172018_414.html.csv,179,0
20172018_416.html.csv,64,0
20172018_417.html.csv,39,0
20172018_418.html.csv,0,0
20172018_42.html.csv,161,1
20172018_422.html.csv,111,-1
20172018_425.html.csv,124,-1
20172018_427.html.csv,164,-1
20172018_428.html.csv,93,-1
20172018_429.html.csv,167,-1
20172018_43.html.csv,175,-1
20172018_431.html.csv,83,1
20172018_433.html.csv,275,-1
20172018_434.html.csv,97,-1
20172018_435.html.csv,121,-1
20172018_436.html.csv,106,-1
20172018_437.html.csv,93,1
20172018_439.html.csv,43,0
20172018_440.html.csv,51,0
20172018_441.html.csv,94,1
20172018_444.html.csv,70,-1
20172018_445.html.csv,247,1
20172018_448.html.csv,356,1
20172018_450.html.csv,168,1
20172018_451.html.csv,53,0
20172018_452.html.csv,141,-1
20172018_453.html.csv,51,-1
20172018_455.html.csv,178,1
20172018_456.html.csv,26,0
20172018_457.html.csv,66,0
20172018_458.html.csv,94,1
20172018_460.html.csv,173,0
20172018_462.html.csv,117,-1
20172018_465.html.csv,89,0
20172018_466.html.csv,127,1
20172018_467.html.csv,127,0
20172018_468.html.csv,102,-1
20172018_469.html.csv,45,-1
20172018_47.html.csv,80,0
20172018_471.html.csv,150,-1
20172018_475.html.csv,0,0
20172018_477.html.csv,152,1
20172018_479.html.csv,161,-1
20172018_48.html.csv,103,-1
20172018_480.html.csv,116,0
20172018_481.html.csv,87,-1
20172018_483.html.csv,95,0
20172018_484.html.csv,336,0
20172018_486.html.csv,0,0
20172018_487.html.csv,38,0
20172018_49.html.csv,85,0
20172018_490.html.csv,88,0
20172018_492.html.csv,230,-1
20172018_493.html.csv,95,-1
20172018_494.html.csv,159,0
20172018_496.html.csv,124,0
20172018_498.html.csv,140,-1
20172018_499.html.csv,78,1
20172018_5.html.csv,185,-1
20172018_501.html.csv,48,0
20172018_503.html.csv,35,0
20172018_504.html.csv,15,-1
20172018_505.html.csv,88,0
20172018_506.html.csv,120,0
20172018_508.html.csv,266,-1
20172018_51.html.csv,91,0
20172018_510.html.csv,135,-1
20172018_512.html.csv,118,-1
20172018_514.html.csv,93,-1
20172018_515.html.csv,75,-1
20172018_517.html.csv,131,-1
20172018_518.html.csv,96,-1
20172018_520.html.csv,135,1
20172018_521.html.csv,75,-1
20172018_523.html.csv,102,0
20172018_524.html.csv,101,1
20172018_526.html.csv,156,0
20172018_527.html.csv,126,0
20172018_528.html.csv,39,0
20172018_53.html.csv,233,-1
20172018_531.html.csv,75,1
20172018_539.html.csv,136,1
20172018_54.html.csv,253,-1
20172018_540.html.csv,164,-1
20172018_541.html.csv,153,1
20172018_542.html.csv,62,1
20172018_543.html.csv,38,-1
20172018_545.html.csv,86,-1
20172018_546.html.csv,105,0
20172018_548.html.csv,47,0
20172018_55.html.csv,71,-1
20172018_550.html.csv,73,0
20172018_552.html.csv,155,-1
20172018_553.html.csv,2,0
20172018_556.html.csv,53,-1
20172018_557.html.csv,132,0
20172018_559.html.csv,74,-1
20172018_56.html.csv,104,-1
20172018_560.html.csv,71,1
20172018_563.html.csv,84,-1
20172018_564.html.csv,52,0
20172018_565.html.csv,53,-1
20172018_566.html.csv,143,0
20172018_567.html.csv,119,0
20172018_568.html.csv,182,-1
20172018_57.html.csv,83,0
20172018_570.html.csv,149,0
20172018_571.html.csv,188,1
20172018_572.html.csv,158,-1
20172018_577.html.csv,112,1
20172018_579.html.csv,118,-1
20172018_580.html.csv,81,0
20172018_581.html.csv,107,-1
20172018_582.html.csv,79,0
20172018_583.html.csv,111,-1
20172018_584.html.csv,165,1
20172018_585.html.csv,139,1
20172018_586.html.csv,148,0
20172018_588.html.csv,134,0
20172018_589.html.csv,75,-1
20172018_59.html.csv,71,-1
20172018_590.html.csv,108,0
20172018_591.html.csv,164,-1
20172018_592.html.csv,58,0
20172018_593.html.csv,107,-1
20172018_598.html.csv,97,-1
20172018_599.html.csv,109,1
20172018_60.html.csv,24,-1
20172018_602.html.csv,110,0
20172018_603.html.csv,183,-1
20172018_605.html.csv,115,0
20172018_608.html.csv,185,-1
20172018_609.html.csv,73,0
20172018_610.html.csv,55,1
20172018_613.html.csv,235,-1
20172018_615.html.csv,99,-1
20172018_616.html.csv,46,0
20172018_618.html.csv,98,-1
20172018_621.html.csv,115,0
20172018_623.html.csv,84,0
20172018_624.html.csv,0,0
20172018_625.html.csv,140,1
20172018_630.html.csv,117,0
20172018_631.html.csv,98,0
20172018_632.html.csv,92,0
20172018_633.html.csv,324,1
20172018_638.html.csv,115,0
20172018_64.html.csv,96,0
20172018_640.html.csv,9,0
20172018_641.html.csv,68,0
20172018_643.html.csv,82,-1
20172018_646.html.csv,210,-1
20172018_647.html.csv,130,1
20172018_648.html.csv,82,-1
20172018_65.html.csv,184,1
20172018_651.html.csv,119,0
20172018_653.html.csv,131,-1
20172018_654.html.csv,195,0
20172018_656.html.csv,151,1
20172018_657.html.csv,145,-1
20172018_658.html.csv,100,0
20172018_659.html.csv,144,0
20172018_660.html.csv,142,0
20172018_661.html.csv,325,0
20172018_662.html.csv,84,-1
20172018_663.html.csv,106,-1
20172018_665.html.csv,138,-1
20172018_666.html.csv,110,-1
20172018_668.html.csv,101,0
20172018_669.html.csv,107,-1
20172018_67.html.csv,86,0
20172018_675.html.csv,76,-1
20172018_677.html.csv,88,-1
20172018_678.html.csv,137,1
20172018_679.html.csv,119,-1
20172018_68.html.csv,104,0
20172018_684.html.csv,163,0
20172018_685.html.csv,179,-1
20172018_687.html.csv,91,1
20172018_69.html.csv,76,-1
20172018_690.html.csv,291,0
20172018_691.html.csv,99,0
20172018_693.html.csv,213,-1
20172018_694.html.csv,114,-1
20172018_696.html.csv,142,-1
20172018_697.html.csv,117,0
20172018_699.html.csv,125,1
20172018_7.html.csv,77,-1
20172018_700.html.csv,115,-1
20172018_703.html.csv,166,0
20172018_704.html.csv,24,0
20172018_706.html.csv,137,-1
20172018_707.html.csv,92,0
20172018_709.html.csv,130,0
20172018_710.html.csv,72,-1
20172018_712.html.csv,93,-1
20172018_713.html.csv,102,0
20172018_714.html.csv,105,0
20172018_716.html.csv,134,0
20172018_717.html.csv,111,0
20172018_719.html.csv,80,-1
20172018_720.html.csv,172,-1
20172018_723.html.csv,90,0
20172018_725.html.csv,122,-1
20172018_726.html.csv,147,-1
20172018_728.html.csv,128,0
20172018_729.html.csv,73,0
20172018_731.html.csv,210,0
20172018_732.html.csv,229,0
20172018_733.html.csv,154,0
20172018_734.html.csv,103,-1
20172018_736.html.csv,169,-1
20172018_741.html.csv,129,-1
20172018_742.html.csv,174,-1
20172018_746.html.csv,353,0
20172018_749.html.csv,108,0
20172018_75.html.csv,37,-1
20172018_750.html.csv,0,0
20172018_751.html.csv,156,-1
20172018_752.html.csv,62,0
20172018_753.html.csv,68,0
20172018_756.html.csv,86,0
20172018_757.html.csv,195,-1
20172018_758.html.csv,69,0
20172018_76.html.csv,132,-1
20172018_760.html.csv,86,1
20172018_761.html.csv,74,1
20172018_762.html.csv,92,-1
20172018_763.html.csv,173,-1
20172018_764.html.csv,168,-1
20172018_765.html.csv,4,0
20172018_767.html.csv,137,-1
20172018_768.html.csv,93,0
20172018_769.html.csv,119,0
20172018_77.html.csv,72,1
20172018_771.html.csv,53,-1
20172018_775.html.csv,163,0
20172018_776.html.csv,128,1
20172018_778.html.csv,46,0
20172018_78.html.csv,96,-1
20172018_781.html.csv,122,1
20172018_785.html.csv,270,1
20172018_786.html.csv,141,-1
20172018_787.html.csv,153,0
20172018_79.html.csv,37,0
20172018_790.html.csv,94,0
20172018_791.html.csv,176,-1
20172018_793.html.csv,77,1
20172018_794.html.csv,183,-1
20172018_795.html.csv,92,0
20172018_797.html.csv,112,0
20172018_798.html.csv,74,0
20172018_799.html.csv,68,-1
20172018_80.html.csv,0,0
20172018_800.html.csv,198,-1
20172018_803.html.csv,19,0
20172018_805.html.csv,82,0
20172018_807.html.csv,129,0
20172018_808.html.csv,140,-1
20172018_809.html.csv,128,1
20172018_810.html.csv,88,0
20172018_812.html.csv,103,1
20172018_813.html.csv,76,0
20172018_815.html.csv,31,0
20172018_816.html.csv,96,0
20172018_817.html.csv,158,1
20172018_818.html.csv,88,-1
20172018_82.html.csv,56,1
20172018_820.html.csv,137,0
20172018_821.html.csv,111,-1
20172018_822.html.csv,48,-1
20172018_825.html.csv,103,-1
20172018_826.html.csv,15,0
20172018_827.html.csv,50,0
20172018_828.html.csv,174,1
20172018_83.html.csv,195,-1
20172018_831.html.csv,194,0
20172018_832.html.csv,80,1
20172018_833.html.csv,129,-1
20172018_834.html.csv,81,-1
20172018_835.html.csv,54,1
20172018_836.html.csv,106,0
20172018_837.html.csv,147,0
20172018_838.html.csv,181,0
20172018_84.html.csv,126,-1
